data.source	file.snps	sample.id	ref.genome	data.type	out.folder	is.tumor
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1EX-11_DNA_normal/b20a407a067aea3c149f2e9a209b67de_gdc_realn.snps	TCGA-BH-A1EX-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1EY-01_DNA_tumor/04dad306f9be80db39f4be578091aa11_gdc_realn.snps	TCGA-BH-A1EY-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1EY-11_DNA_normal/bd62b518758f1d29ba81d1be4a7c7bfb_gdc_realn.snps	TCGA-BH-A1EY-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1F0-01_DNA_tumor/TCGA-BH-A1F0-01A-11D-A135-09_IlluminaGA-DNASeq_exome_1_gdc_realn.snps	TCGA-BH-A1F0-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1F0-01_RNA_tumor/39d3789c-475f-459b-9fbc-1d1a776cc1d4_gdc_realn_rehead.snps	TCGA-BH-A1F0-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1F0-11_DNA_normal/TCGA-BH-A1F0-11B-23D-A135-09_IlluminaGA-DNASeq_exome_1_gdc_realn.snps	TCGA-BH-A1F0-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1F0-11_RNA_normal/222e8259-9e6a-4664-bc4d-dee1ad8c6b02_gdc_realn_rehead.snps	TCGA-BH-A1F0-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1F2-01_DNA_tumor/365fc3d567f5535ae532d423d7831e45_gdc_realn.snps	TCGA-BH-A1F2-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1F2-11_DNA_normal/b0d96e036bbd5d36230cd66fd87935ba_gdc_realn.snps	TCGA-BH-A1F2-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1F2-11_RNA_normal/3f53e727-5176-48b3-9e7c-05a75d4d0963_gdc_realn_rehead.snps	TCGA-BH-A1F2-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1F5-01_DNA_tumor/b49a3a96d0eb68f59e00a74e7bf401c5_gdc_realn.snps	TCGA-BH-A1F5-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1F5-11_DNA_normal/05d92fb7181cdb5e37cb41290416d7dc_gdc_realn.snps	TCGA-BH-A1F5-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1F6-01_DNA_tumor/9b9885565fe3f22f1ba298a68cd63f3d_gdc_realn.snps	TCGA-BH-A1F6-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1F6-01_RNA_tumor/369af0ca-1023-47a7-ad4a-d74c76b49cb6_gdc_realn_rehead.snps	TCGA-BH-A1F6-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1F6-11_DNA_normal/383edd0b2c3b906e9cc7ee188edafac0_gdc_realn.snps	TCGA-BH-A1F6-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1F6-11_RNA_normal/ef7e5573-ae5f-41c0-910d-d76f52338fe3_gdc_realn_rehead.snps	TCGA-BH-A1F6-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1F8-01_DNA_tumor/480155ae8be8be31e05686e9d16451dc_gdc_realn.snps	TCGA-BH-A1F8-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1F8-11_DNA_normal/85ed3ed589e0e4844280d287cd775f5b_gdc_realn.snps	TCGA-BH-A1F8-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1F8-11_RNA_normal/04632df8-4b95-487e-b881-ca12a77b3e06_gdc_realn_rehead.snps	TCGA-BH-A1F8-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FB-01_RNA_tumor/b2040d71-c1ba-4368-9784-687b981452c7_gdc_realn_rehead.snps	TCGA-BH-A1FB-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FB-11_RNA_normal/661af2c2-6e1d-454a-a0b3-7457b957dc6e_gdc_realn_rehead.snps	TCGA-BH-A1FB-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FC-01_DNA_tumor/6d4ceb588090f477c17835ba5d10ec54_gdc_realn.snps	TCGA-BH-A1FC-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FC-01_RNA_tumor/46986d61-3154-407e-92df-b5e0aff23e06_gdc_realn_rehead.snps	TCGA-BH-A1FC-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FC-11_DNA_normal/d02da8019732c05c1d33dfd612a34655_gdc_realn.snps	TCGA-BH-A1FC-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FC-11_RNA_normal/fea4eb1a-9e1c-404d-8b3c-676a29e1683f_gdc_realn_rehead.snps	TCGA-BH-A1FC-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FD-01_DNA_tumor/aed478ffc2abaa9caa691d8c78730e0a_gdc_realn.snps	TCGA-BH-A1FD-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FD-01_RNA_tumor/c5c74343-c47e-4376-bf08-07ce7973578b_gdc_realn_rehead.snps	TCGA-BH-A1FD-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FD-11_DNA_normal/40a5a2bcc11e9571bb6ace55f10ec5f1_gdc_realn.snps	TCGA-BH-A1FD-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FD-11_RNA_normal/2c4f2eb3-ae4d-48f4-8272-d6793fe31f43_gdc_realn_rehead.snps	TCGA-BH-A1FD-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FE-01_DNA_tumor/7f42e9797b5c691f60f7a267da5c4ab2_gdc_realn.snps	TCGA-BH-A1FE-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FE-11_DNA_normal/12b4111230e3382b0c7c0517a0e6ae6d_gdc_realn.snps	TCGA-BH-A1FE-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FE-11_RNA_normal/531e24ec-ffc9-406e-a8b1-f5fa8149847b_gdc_realn_rehead.snps	TCGA-BH-A1FE-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FG-01_DNA_tumor/93b27e4783c418b44b0754fbc5dab777_gdc_realn.snps	TCGA-BH-A1FG-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FG-01_RNA_tumor/7d6e8fc6-72d2-4163-91df-5e6d8529c664_gdc_realn_rehead.snps	TCGA-BH-A1FG-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FG-11_DNA_normal/b35db39ccd0f82830aa02ac185b5b1be_gdc_realn.snps	TCGA-BH-A1FG-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FG-11_RNA_normal/67ba8f83-8ee8-4de6-a5c1-d13229fad359_gdc_realn_rehead.snps	TCGA-BH-A1FG-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FH-01_DNA_tumor/1324cf417d884059362ef5043f545029_gdc_realn.snps	TCGA-BH-A1FH-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FH-01_RNA_tumor/c249c99e-1f00-4345-9492-dee0e0418e9f_gdc_realn_rehead.snps	TCGA-BH-A1FH-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FH-11_DNA_normal/35f92368939d0621a1e95d3f5faa35be_gdc_realn.snps	TCGA-BH-A1FH-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FH-11_RNA_normal/1ccf9a6b-93c2-4abc-a5a8-317b54b25c7d_gdc_realn_rehead.snps	TCGA-BH-A1FH-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FJ-01_DNA_tumor/816bdcb28e3a783f6f25d89b7f4ef16c_gdc_realn.snps	TCGA-BH-A1FJ-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FJ-01_RNA_tumor/3ebdcf12-710f-431b-8047-04b1f7c433bc_gdc_realn_rehead.snps	TCGA-BH-A1FJ-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FJ-11_DNA_normal/1a282467bbc022dcb46751a801b1ed41_gdc_realn.snps	TCGA-BH-A1FJ-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FJ-11_RNA_normal/eb9ee2be-20fb-47b7-924c-4531b09fbf79_gdc_realn_rehead.snps	TCGA-BH-A1FJ-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FL-01_DNA_tumor/9d5e560da5344c03a8a5a7b21f1b6100_gdc_realn.snps	TCGA-BH-A1FL-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FL-01_RNA_tumor/8b46fc62-c43a-4c7b-81eb-dc6db8e81782_gdc_realn_rehead.snps	TCGA-BH-A1FL-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FL-11_DNA_normal/46d0085aa02e885b7dee4b37b2fec608_gdc_realn.snps	TCGA-BH-A1FL-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FM-01_DNA_tumor/7454a1ce3d810422d8c68dce410f7949_gdc_realn.snps	TCGA-BH-A1FM-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FM-01_RNA_tumor/d3027935-af79-425c-a845-38219f300fe4_gdc_realn_rehead.snps	TCGA-BH-A1FM-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FM-11_DNA_normal/0c4382a69565fa6580c8a4478470e58b_gdc_realn.snps	TCGA-BH-A1FM-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FM-11_RNA_normal/cd245d83-b26a-4531-847d-ec75732df95a_gdc_realn_rehead.snps	TCGA-BH-A1FM-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FN-01_DNA_tumor/b1f4f89a47c188cbfbf80e23d8644acf_gdc_realn.snps	TCGA-BH-A1FN-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FN-01_RNA_tumor/9910c730-39be-4cf1-9007-1b3a9712a4f2_gdc_realn_rehead.snps	TCGA-BH-A1FN-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FN-11_DNA_normal/f7c4f58c2c4d6773da71626355726205_gdc_realn.snps	TCGA-BH-A1FN-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FN-11_RNA_normal/e7afb3a2-e8f5-46af-a8ad-b60d133b29e7_gdc_realn_rehead.snps	TCGA-BH-A1FN-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FR-01_DNA_tumor/19a388745b22553b863890bd8842f501_gdc_realn.snps	TCGA-BH-A1FR-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FR-01_RNA_tumor/d9e37d00-113b-4248-98f2-bd6987c674c0_gdc_realn_rehead.snps	TCGA-BH-A1FR-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FR-11_DNA_normal/552f5fbac16b8a02f0a2c5f6f765ce48_gdc_realn.snps	TCGA-BH-A1FR-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FR-11_RNA_normal/f42dc148-154f-4223-9920-18f5420a1c7b_gdc_realn_rehead.snps	TCGA-BH-A1FR-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FU-01_DNA_tumor/bfb84d6dcb177e59ef598d77c3dd98f1_gdc_realn.snps	TCGA-BH-A1FU-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FU-01_RNA_tumor/cea4b42a-8d48-43f2-96a3-53f32b0f0c5e_gdc_realn_rehead.snps	TCGA-BH-A1FU-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FU-11_DNA_normal/7c08cedfa7e97787080e00a441a8def7_gdc_realn.snps	TCGA-BH-A1FU-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A1FU-11_RNA_normal/e089278c-e44d-4216-96a7-0c7f90dd8216_gdc_realn_rehead.snps	TCGA-BH-A1FU-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A201-01_DNA_tumor/7036bb05ea3873ccaf50e70fb1782abe_gdc_realn.snps	TCGA-BH-A201-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A201-01_RNA_tumor/93910f7a-32f1-441e-9d14-caa949f6d13e_gdc_realn_rehead.snps	TCGA-BH-A201-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A201-10_DNA_normal/cb0828267352ab6fbdbf9a4869fef432_gdc_realn.snps	TCGA-BH-A201-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A202-01_DNA_tumor/ebfb242f3ee70ca936dc9d86f426e887_gdc_realn.snps	TCGA-BH-A202-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A202-01_RNA_tumor/36b94a42-8958-4dfc-b314-4dea44c2d964_gdc_realn_rehead.snps	TCGA-BH-A202-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A202-10_DNA_normal/0d4a30b8fc6c02fd46483b2121ef8cb2_gdc_realn.snps	TCGA-BH-A202-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A203-01_DNA_tumor/4ad7d7d5b0afd3fa0296e25a62aa8f9d_gdc_realn.snps	TCGA-BH-A203-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A203-11_DNA_normal/4cf2624ad71ea7babacb99926f24d892_gdc_realn.snps	TCGA-BH-A203-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A203-11_RNA_normal/273b1908-ed2b-4a8f-8057-b82797e53238_gdc_realn_rehead.snps	TCGA-BH-A203-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A204-01_DNA_tumor/319461ad4c91140c9a49fa4eb0eb03c4_gdc_realn.snps	TCGA-BH-A204-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A204-01_RNA_tumor/2e4fb838-6706-4123-b2d5-3b176e0fc20b_gdc_realn_rehead.snps	TCGA-BH-A204-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A204-11_DNA_normal/7f750b1b31948e9e2c363dde9f9747d2_gdc_realn.snps	TCGA-BH-A204-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A204-11_RNA_normal/29f0e54b-3940-4b74-bc5f-0cc8a3cd84da_gdc_realn_rehead.snps	TCGA-BH-A204-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A208-01_DNA_tumor/a660ae586374cc741e2ec899e610ba33_gdc_realn.snps	TCGA-BH-A208-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A208-01_RNA_tumor/a3994738-7928-4333-ba10-de55feec3ce2_gdc_realn_rehead.snps	TCGA-BH-A208-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A208-11_DNA_normal/254b7309e9003494fafd6e4984bdc2d8_gdc_realn.snps	TCGA-BH-A208-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A208-11_RNA_normal/71bed28e-c392-4c7a-83e6-ae7173031d84_gdc_realn_rehead.snps	TCGA-BH-A208-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A209-01_DNA_tumor/ddd144625744dd60869fa7c5b44ba67c_gdc_realn.snps	TCGA-BH-A209-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A209-11_DNA_normal/25e3a5f92ef7cb97c4ff5c93e96670a4_gdc_realn.snps	TCGA-BH-A209-11_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A209-11_RNA_normal/39ca2f4f-382d-489b-a99d-da076c114e4d_gdc_realn_rehead.snps	TCGA-BH-A209-11_RNA_normal	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A28O-01_DNA_tumor/baca5b440db97ced6bcd0a9cf59b05f7_gdc_realn.snps	TCGA-BH-A28O-01_DNA_tumor	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A28O-01_RNA_tumor/ae0d300a-a179-4331-bb2d-fc22207ca39f_gdc_realn_rehead.snps	TCGA-BH-A28O-01_RNA_tumor	GRCh38	RNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	1
TCGA-BRCA	/BCGLAB/2020_signatures/pileup/TCGA-BRCA/TCGA-BH-A28O-10_DNA_normal/561306e2612a7dd47298768fcb5e14c9_gdc_realn.snps	TCGA-BH-A28O-10_DNA_normal	GRCh38	DNA	/BCGLAB/2020_signatures/input_data/TCGA-BRCA	0
